label,controller,delay_frames,ego_speed_kmh,mu,trigger_d,dart_speed_kmh,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
baseline_pred_d0f,baseline,0,30.0,0.85,20.0,20.0,True,,3.9326650882441907,3.501718372541213,1.589240310269733,30.0,0.0,3.335400049701338,9.961448669433594,7.606969275542012,2.203696841912894,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020010,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.85,25.0,20.0,True,,1.4712002298284679,0.0,1.1512772106208735,30.0,0.0,8.3385,8.699848175048828,5.145504417126289,3.332585274441278,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020011,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.85,30.0,20.0,True,,3.1056197352822723,3.501718372541213,1.5791092051880642,30.0,0.0,3.335400049701338,9.961444854736328,6.779923922580093,2.6176888670134737,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020012,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.85,35.0,20.0,True,,3.106171173581699,3.5020199028370245,1.5775132192311272,30.0,0.0,3.335400049701338,9.960845947265625,6.78047536087952,2.6176375743156006,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020013,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.85,40.0,20.0,True,,3.105623532213931,3.501718372541213,1.5791096647943068,30.0,0.0,3.335400049701338,9.961444854736328,6.779927719511752,2.6176881040457913,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020014,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.587975167140971,24.63102898449902,5.3689710155009776,3.924000000000003,0.0,3.8101861042736167,2.2036449020803137,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020015,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1524483666416514,22.288339529190758,7.711660470809241,3.924000000000003,0.0,3.8208499496696113,3.3316693273856473,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020016,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.577512759407205,23.982823794189297,6.017176205810702,3.924000000000003,0.0,3.8216422586400993,2.617638337913078,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020017,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5791092051880642,23.978427517408754,6.021572482591248,3.924000000000003,0.0,3.8213329125157935,2.6176888670134737,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020018,oracle,0
baseline_pred_d0f,baseline,0,30.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5775136790550224,23.982817306347748,6.01718269365225,3.924000000000003,0.0,3.8216383795034,2.6176368107185692,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020019,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.85,20.0,20.0,True,,1.4112985349541418,6.547570622823611,1.2511492783422866,40.0,0.0,8.3385,12.330005645751953,5.0853593058364766,3.961490876976411,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020020,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.85,25.0,20.0,True,,1.4176998844259536,3.76538043473354,1.5806811107489096,40.0,0.0,8.3385,16.740442276000977,5.091802032137474,3.1546168343696994,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020021,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.85,30.0,20.0,True,,0.7296843913079281,7.866816028342706,1.0491368030451966,40.0,0.0,8.338500000000018,11.355693817138672,4.403767487520606,5.008331380756813,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020022,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.85,35.0,20.0,True,,1.5823564393882137,4.037112762822045,1.5394874871753652,40.0,0.0,8.3385,16.023054122924805,5.256443362897178,3.448934301588219,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020023,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.85,40.0,20.0,True,,1.5812645941922856,4.037136743979588,1.5928784294129137,40.0,0.0,8.3385,16.023218154907227,5.255408709153902,3.4611625695600736,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020024,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.2518607036226785,27.323642004419558,12.676357995580442,3.924000000000003,0.0,3.8320153175838416,3.9603839026224663,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020025,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5801827437600193,28.080560056676703,11.919439943323296,3.924000000000003,0.0,3.829948472986753,3.155015665986659,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020026,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0489616162358588,26.38455681638669,13.615443183613309,3.924000000000003,0.0,3.842866675429067,5.00778443697093,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020027,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5397127114380706,27.992722190578665,12.007277809421335,3.924000000000003,0.0,3.8311647454694677,3.4490762113198645,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020028,oracle,0
baseline_pred_d0f,baseline,0,40.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5926932086954897,27.938197183866908,12.061802816133092,3.924000000000003,0.0,3.830557253990921,3.461103302230078,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020029,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283507624270962,40.06249266681665,9.937507333183348,8.3385,0.0,3.8466471779714833,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020030,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.85,25.0,20.0,True,,0.25844992026364544,6.805111960610857,1.3761703297458985,50.0,0.0,8.338500000000018,18.85797691345215,3.932616992230024,4.67326940838413,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020031,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.85,30.0,20.0,True,,0.9371726112655354,5.192653004512637,1.5915557582378868,50.0,0.0,8.338500000000018,21.630722045898438,4.611259613541595,4.0496133296805565,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020032,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0049640659373305,40.414044211306376,9.585955788693623,8.338500000000018,0.0,3.8209855844889145,6.639201261619354,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020033,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,6.6319939582979135,1.3507387427231656,46.86250154596955,3.1374984540304514,8.338500000000018,0.0,3.8094106452592396,4.970826623211005,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020034,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283319502056603,23.89720574898938,26.10279425101062,3.9239999999999853,0.0,4.073780934913608,6.252701120937561,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020035,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,32.092390915243925,17.907609084756075,3.9239999999999853,0.0,3.839655211212979,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020036,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5906147719509276,32.989133996371834,17.010866003628163,3.9239999999999853,0.0,3.8246105087974716,4.049862616492112,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020037,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0052796221372668,30.609216356394715,19.390783643605285,3.9239999999999853,0.0,3.8199346028442625,6.638729057848494,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020038,oracle,0
baseline_pred_d0f,baseline,0,50.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.35124442383934,32.06781511003177,17.932184889968227,3.9239999999999853,0.0,3.849526025675441,4.970579322990501,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020039,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715222210920067,34.252382805151434,25.747617194848566,8.338499999999982,0.0,4.272007439648291,9.086393451542861,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020040,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1321023594448238,45.742719216938966,14.257280783061033,8.3385,0.0,3.8409955591786735,6.9582527156196,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020041,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450181401363242,49.330977715363765,10.669022284636236,8.3385,0.0,3.82948897945292,5.434061926855033,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020042,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5804397157617378,51.01975107703288,8.980248922967121,8.3385,0.0,3.821494920383225,4.996850708416284,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020043,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9408560332472106,43.011409076391345,16.988590923608655,8.338499999999982,0.0,3.8242940651251875,8.58434763622424,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020044,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715254526935651,14.693154287502807,45.30684571249719,3.9239999999999853,0.0,3.8891209749824207,9.086313642403866,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020045,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,33.32021871866009,26.679781281339913,3.9239999999999853,0.0,3.8894141158943203,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020046,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,36.89459013397051,23.105409866029493,3.9239999999999853,0.0,3.845574930724103,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020047,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5804284649540075,37.95967651334732,22.040323486652678,3.9239999999999853,0.0,3.8606193455659343,4.99687544150238,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020048,oracle,0
baseline_pred_d0f,baseline,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9408603919301279,35.03440289076265,24.965597109237354,3.9239999999999853,0.0,3.813394073099331,8.584295929699023,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020049,oracle,0
baseline_pred_d4f,baseline,4,20.0,0.85,20.0,20.0,True,,2.8197950277680324,3.6582446467056164,1.230964686391843,20.0,0.0,3.335400049701338,4.359035491943359,6.493977226081519,2.1056815446437582,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060000,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.85,25.0,20.0,True,,4.195510218845238,3.657861365625391,1.5551013235364857,20.0,0.0,3.335400049701338,4.360408782958984,7.869696242314734,1.7694600564205454,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060001,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.85,30.0,20.0,True,,4.195523935893825,3.6579558658285976,1.555066672630608,20.0,0.0,3.335400049701338,4.360206604003906,7.869709915739904,1.7694374691448977,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060002,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.85,35.0,20.0,True,,4.195510218845238,3.657861365625391,1.5551013235364857,20.0,0.0,3.335400049701338,4.360408782958984,7.869696242314734,1.7694600564205454,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060003,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.85,40.0,20.0,True,,4.195523929089964,3.6579558658285976,1.5550666712901509,20.0,0.0,3.335400049701338,4.360206604003906,7.869709908935939,1.7694374700495903,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060004,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.4,20.0,20.0,True,,0.6919694631676796,2.9565216942976984,1.2308577604441655,20.0,0.0,3.924000000000003,6.489017486572266,4.3662165866697675,2.10555102117186,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060005,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.4,25.0,20.0,True,,0.9216709262814939,2.1983673449828323,1.555066672630608,20.0,0.0,3.924000000000003,7.63629150390625,4.595975113579315,1.7694374691448977,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060006,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.4,30.0,20.0,True,,0.9219022050128425,2.198329420683422,1.5551013235364857,20.0,0.0,3.924000000000003,7.636528015136719,4.5962063923106635,1.7694600564205454,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060007,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.4,35.0,20.0,True,,0.9205912370709024,0.0,1.5541723331491573,20.0,0.0,3.924000000000003,7.636074066162109,4.5948954243687234,1.7697497746379935,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060008,oracle,4
baseline_pred_d4f,baseline,4,20.0,0.4,40.0,20.0,True,,0.9219060028338983,2.198329420683422,1.5551020153361288,20.0,0.0,3.924000000000003,7.636528015136719,4.596210190131719,1.769459268433238,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060009,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.85,20.0,20.0,True,,2.279538675641435,0.0,1.3875511653878079,30.0,0.0,3.335400049701338,9.959835052490234,5.953842862939256,2.5216766474005783,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060010,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.85,25.0,20.0,True,,1.8696550941911285,7.3267804917314345,0.9968238849737138,30.0,0.0,8.3385,6.647632598876953,5.543738249255196,4.011684722312797,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060011,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.85,30.0,20.0,True,,3.9326650882441907,3.501718372541213,1.6393316973192364,30.0,0.0,3.335400049701338,9.961448669433594,7.606969275542012,2.460686269872566,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060012,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.85,35.0,20.0,True,,3.106171173581699,3.5020199028370245,1.5775132192311272,30.0,0.0,3.335400049701338,9.960845947265625,6.78047536087952,2.6176375743156006,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060013,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.85,40.0,20.0,True,,3.105623532213931,3.501718372541213,1.5791096647943068,30.0,0.0,3.335400049701338,9.961444854736328,6.779927719511752,2.6176881040457913,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060014,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3854859055946107,24.50810150041328,5.491898499586721,3.924000000000003,0.0,3.8171223629845965,2.5219207960661274,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060015,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9958098029143205,21.80700891104327,8.192991088956733,3.924000000000003,0.0,3.8254856481623594,4.011785511957171,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060016,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.6376998921106063,24.95991994932866,5.040080050671339,3.924000000000003,0.0,3.816237837058517,2.4606369855749106,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060017,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5791092051880642,24.58678294670803,5.413217053291969,3.924000000000003,0.0,3.813947430426126,2.6176888670134737,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060018,oracle,4
baseline_pred_d4f,baseline,4,30.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5775136790550224,24.589217468863623,5.410782531136375,3.924000000000003,0.0,3.814266368035635,2.6176368107185692,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060019,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.85,20.0,20.0,True,,1.239444829836617,8.934876766918954,1.0462383641244073,40.0,0.0,8.338500000000018,10.294078826904297,4.913749017134438,4.719482259463617,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060020,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.85,25.0,20.0,True,,1.9308646589289973,4.460315807455593,1.4822595319623142,40.0,0.0,8.3385,15.122913360595703,5.604943898963306,3.3677160838951803,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060021,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.85,30.0,20.0,True,,0.7159410634398577,9.345480061721661,0.8744985452733318,40.0,0.0,8.338500000000018,9.161537170410156,4.390020360307489,6.164842930542527,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060022,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.85,35.0,20.0,True,,1.7478398707624256,5.373255127190396,1.3702009551277832,40.0,0.0,8.3385,13.649539947509766,5.421884856761623,3.95599612425383,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060023,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.85,40.0,20.0,True,,2.0091727089414784,4.226991445620165,1.5928784294129137,40.0,0.0,8.3385,15.595037460327148,5.683476896239299,3.4611625695600736,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060024,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.046964954574268,26.641992106687553,13.358007893312449,3.924000000000003,0.0,3.8384067831071094,4.717663290954602,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060025,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.4817608612526953,28.38072791861231,11.61927208138769,3.924000000000003,0.0,3.8314113711946987,3.3682021659632118,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060026,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8741254791468105,25.652634467125452,14.34736553287455,3.924000000000003,0.0,3.844747773055291,6.16441549612598,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060027,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3705769838972317,27.09084413903782,12.90915586096218,3.924000000000003,0.0,3.8175712490556926,3.9561096411572114,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060028,oracle,4
baseline_pred_d4f,baseline,4,40.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.594436312557572,28.350542156578392,11.64945784342161,3.924000000000003,0.0,3.833471543584239,3.46100536173418,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060029,oracle,4
baseline_pred_d4f,baseline,4,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8251043737093288,36.73334792375575,13.266652076244247,8.3385,0.0,3.879051113711097,7.766762818940709,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060030,oracle,4
baseline_pred_d4f,baseline,4,50.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,8.746629259207603,1.172875566223941,47.916326693064356,2.0836733069356455,8.338500000000018,0.0,3.80985481103038,5.470597230148729,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060031,oracle,4
baseline_pred_d4f,baseline,4,50.0,0.85,30.0,20.0,True,,1.1594832265753467,5.998569314439178,1.4925308352355482,50.0,0.0,8.3385,20.027677536010742,4.833593134469502,4.320983467061621,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060032,oracle,4
